star_id,ra,dec,teff,logg,fe_h,snr,chi2,vbroad,rv_scatter,rv,fiber,field_id,survey,n_elements,z_max,z_max_signed,element_max,family_max,z_second,element_second,n_discrepant,n_active,n_active_same_sign,n_quiet,z_rest_rms,z_background_rms,contrast,family_mean_z,n_family_active,n_family_siblings,classification,reason,n_elements_all,z_C_excluded,z_N_excluded,n_used,chi2_reduced,chi2_leave_one_out,z_sum_abs,z_C,z_N,z_O,z_Na,z_Mg,z_Al,z_Si,z_K,z_Ca,z_Ti,z_TiII,z_V,z_Cr,z_Mn,z_Co,z_Ni,z_Ce,pass_snr,pass_chi2,pass_ruwe,pass_rv_scatter,pass_vbroad,pass_metallicity,cool_star_caveat,pass_population,pass_n_elements,pass_pipeline_flags,element_caveat,caveated_element,resolution_trusted,resolution_note,needs_high_resolution_confirmation,vet_pass,vet_reasons,vet_untested,element_flag_rate,pass_element_rate,field_flag_ratio,pass_field_rate,pass_rv_window,rv_window_reason,rv_window_untested,pass_fiber_window,fiber_window_reason,fiber_window_untested,rv_flag_ratio,pass_rv_rate,fiber_flag_ratio,pass_fiber_rate,rvscatter_flag_ratio,pass_rvscatter_rate
2M07575764+3309454,119.490169,33.162624,5682.231,4.350896,0.016383,249.77516,2.9036884,34.111435,2.2049384,3.4343932,108.2246,187+28_MGA,APOGEE,12,14.528316400571319,-14.528316400571319,Cr,fe_peak,1.916577282506845,Mn,1,1,0,11,1.282997485908002,1.282997485908002,11.323729438401315,1.280437985480553,0,3,SPARSE,single-element excursion with a quiet background,12,0.5555587638198995,1.301368737820409,12,19.098240456034862,1.6460825488462538,27.674797107577717,0.5555587638198995,1.301368737820409,-0.3404636794591334,-0.7945073519687724,-0.9664165093504763,-1.538871815825499,-1.9033040506973706,0.9746134696441225,1.3010911743242195,1.4858986992951468,,1.1340049122623765,-14.528316400571319,1.916577282506845,,-0.7907317616724372,,True,True,True,False,False,True,False,True,True,True,,False,True,"R~22,500: adequate to separate the line from its neighbours",False,False,RV scatter > 1.0 km/s (spectroscopic binary); line broadening > 15.0 km/s,ruwe(no ruwe); pipeline_flags(no flags),0.016254955251268025,True,1.2505557703735897,True,True,,False,True,,False,0.936849240111762,True,1.0859894589918033,True,2.3917659268614138,True
2M08195707+5553424,124.987792,55.895119,5869.2266,4.3095717,-0.10605,87.627174,1.6853884,5.0792546,0.24667987,-16.466217,137.0,161+34_MGA,APOGEE,12,14.368910329084592,-14.368910329084592,K,odd_z,2.9157449415659995,Ni,1,2,1,10,1.2130517876021294,1.2130517876021294,11.845257124172733,0.5164892927660569,0,2,SPARSE,single-element excursion with a quiet background,12,-0.17708214992629698,,12,18.554335423227155,1.4714946394047217,24.840786957235046,-0.17708214992629698,,-1.4535626002592148,-0.5526167317506953,-0.3266478524532743,-0.48036185378141855,0.12021336843228911,-14.368910329084592,-0.8020697909069764,-1.0690118982495815,,-0.28662859032215865,-1.297037505600309,1.1679814948285392,,-2.9157449415659995,,True,True,True,True,True,True,False,True,True,True,two weak lines with significant blending,True,True,"R~22,500: adequate to separate the line from its neighbours",False,True,,ruwe(no ruwe); pipeline_flags(no flags),0.008648016945438609,True,1.3216100755084526,True,True,,False,True,,False,1.0884188056179507,True,0.9718409489195766,True,1.1583326202468796,True
2M19315664+6637071,292.986041,66.61866,5679.8203,4.4783564,-0.1768,143.83508,2.2452774,2.0866039,0.10078801,-83.50616,228.0,CVZTILE_098+19_btx,APOGEE,12,14.292752923119885,-14.292752923119885,K,odd_z,1.3454508301619788,Mn,1,1,0,11,0.5442466201748408,0.5442466201748408,14.292752923119885,0.3402211291264111,0,2,SPARSE,single-element excursion with a quiet background,12,-0.4169379625952585,-0.5776532647866279,12,17.295086195053425,0.2962043835717375,18.83592599590872,-0.4169379625952585,-0.5776532647866279,0.14842607389412324,0.4007824211403476,0.08311187990480244,0.2796598371124746,0.4690918633615549,-14.292752923119885,0.23058059826975666,0.054141861910793725,,0.24927214753002844,0.7396920259132099,1.3454508301619788,,-0.5429635335897635,,True,True,True,True,True,True,False,True,True,True,two weak lines with significant blending,True,True,"R~22,500: adequate to separate the line from its neighbours",False,False,,ruwe(no ruwe); pipeline_flags(no flags),0.008648016945438609,True,0.985607513938507,True,False,"K over-dense in rv [-92, -72]: 4.8x other elements, p=4.1e-06 — instrumental (telluric / bad-pixel) footprint, not a stellar anomaly",False,True,,False,1.3225358158642941,True,0.9892977154817607,True,0.7802834024300408,True
2M17164401-2105128,259.183405,-21.086914,5301.6655,4.555764,-0.45667,176.1196,3.514957,1.5189029,0.0,-62.57332,212.0,K2_C11_003+09_btx,APOGEE,12,14.208666039286099,-14.208666039286099,K,odd_z,4.35028629723657,Cr,1,2,1,10,1.4812470667204325,1.4812470667204325,9.592367376459968,1.3565069774320788,0,2,SPARSE,single-element excursion with a quiet background,12,0.5249924941410405,,12,18.835101017942403,2.1940928726678854,24.11731435182543,0.5249924941410405,,-0.1391174778606033,1.6199795168880258,0.09274908558794018,-1.093034437976132,-0.20061264221129932,-14.208666039286099,-0.6403802167209517,-0.7181427541750488,,0.37860754238365996,-4.35028629723657,0.45034284404189323,,0.2253954974572093,,True,True,True,True,True,True,False,True,True,True,two weak lines with significant blending,True,True,"R~22,500: adequate to separate the line from its neighbours",False,False,,ruwe(no ruwe); pipeline_flags(no flags),0.008648016945438609,True,,True,False,"K over-dense in rv [-82, -62]: 3.3x other elements, p=2.0e-05 — instrumental (telluric / bad-pixel) footprint, not a stellar anomaly",False,True,,False,1.3225358158642941,True,0.9037540223904224,True,0.9699869228940808,True
2M04561433-6955238,74.059734,-69.923279,5692.91,4.4849505,-0.27829,234.5816,5.6298914,1.5104628,0.09756011,-3.3432095,22.623848,281-36-O,APOGEE,12,14.167681678613,-14.167681678613,Cr,fe_peak,5.259568325128164,Na,2,4,1,8,2.0678554504542057,1.3918774672008074,10.178828246358137,1.4116179688162582,1,3,SPARSE,single-element excursion with a quiet background,12,1.1624867300612585,,12,20.646624329184277,4.2760261639731665,30.96300578684127,1.1624867300612585,,-1.9748866262436042,-5.259568325128164,0.4546941757900421,-0.09329402980641811,0.9109030159360945,-0.38515024098651124,-1.0195059190323377,-2.462467868856319,,-1.1586417048399906,-14.167681678613,2.280529291942541,,0.7956829096662436,,True,False,True,True,True,True,False,True,True,True,,False,True,"R~22,500: adequate to separate the line from its neighbours",False,False,fit chi2 > 4.0,ruwe(no ruwe); pipeline_flags(no flags),0.016254955251268025,True,0.8810733836723017,True,True,,False,True,,False,0.977667418379633,True,0.8919082050120557,True,0.7802834024300408,True
2M17534628+5910357,268.442844,59.176598,5018.9844,4.507471,-0.020283,258.04608,5.4196343,2.6390643,0.0,-18.938416,116.99999,CVZTILE_089+30_btx,APOGEE,12,14.072754730067231,-14.072754730067231,Cr,fe_peak,1.5850954112993931,O,1,1,0,11,0.7691379011014273,0.7691379011014273,14.072754730067231,0.5207603991218653,0,3,SPARSE,single-element excursion with a quiet background,12,0.15375805549854243,1.7207572362056613,12,17.04581082605395,0.591573110910709,20.49548584035383,0.15375805549854243,1.7207572362056613,1.5850954112993931,0.5207553837126253,0.21847323951310738,0.9162596320704796,0.4685604820998309,0.5889760627834473,-0.3016081714625664,0.26072152997955084,,1.4504264473059192,-14.072754730067231,-0.07773061881519096,,0.034124131244485816,,True,False,True,True,True,True,False,True,True,True,,False,True,"R~22,500: adequate to separate the line from its neighbours",False,False,fit chi2 > 4.0,ruwe(no ruwe); pipeline_flags(no flags),0.016254955251268025,True,2.153734937865626,True,True,,False,True,,False,1.0884188056179507,True,1.0859894589918033,True,0.9699869228940808,True
2M10361779+3854294,159.07416,38.908169,5967.599,4.0299945,-0.11055,122.689026,2.1521375,6.592346,0.6506073,-3.6198661,14.081907,180+60,APOGEE,12,13.94696588397402,-13.94696588397402,Cr,fe_peak,1.4669610902192216,Ni,1,1,0,11,0.8283961180175347,0.8283961180175347,13.94696588397402,0.8742469834288121,0,3,SPARSE,single-element excursion with a quiet background,12,-0.002438818736072098,,12,16.838874898378915,0.6862401283465211,22.252534794420644,-0.002438818736072098,,-1.1806696330324844,-0.4108001189028776,-0.649122576309971,0.2979020633370594,-0.6648178597181599,0.8482794348702153,1.1005683915503055,-0.5306678824391133,,0.6051825892903754,-13.94696588397402,-0.5505972707768397,,-1.4669610902192216,,True,True,True,True,True,True,False,True,True,True,,False,True,"R~22,500: adequate to separate the line from its neighbours",False,False,,ruwe(no ruwe); pipeline_flags(no flags),0.016254955251268025,True,1.0614836479480587,True,True,,False,False,"Cr over-dense in fiber [1, 21]: 2.5x other elements, p=1.1e-09 — instrumental (telluric / bad-pixel) footprint, not a stellar anomaly",False,0.977667418379633,True,0.8919082050120557,True,2.3917659268614138,True
2M10212351+1744366,155.34797,17.743502,5073.3135,4.548622,-0.26338,68.880684,1.7104092,15.631476,0.20979683,0.54167646,15.527456,220+55_btx,APOGEE,12,13.855893606129696,-13.855893606129696,Cr,fe_peak,2.7707610404968332,Ca,1,3,1,9,1.2879096385188238,1.2879096385188238,10.758436144685458,0.8054757324009879,1,3,SPARSE,single-element excursion with a quiet background,12,-1.459976294109491,,12,17.519300935939363,1.6587112369896873,24.68470495046645,-1.459976294109491,,1.153851350639242,-1.6830968370433825,0.49802453113452866,0.412859124079767,0.6852664876255156,-0.97882086189336,-2.7707610404968332,0.2297039142211624,,0.2517747532102383,-13.855893606129696,2.10686097402326,,0.05779146996946571,,True,True,True,True,False,True,False,True,True,True,,False,True,"R~22,500: adequate to separate the line from its neighbours",False,False,line broadening > 15.0 km/s,ruwe(no ruwe); pipeline_flags(no flags),0.016254955251268025,True,0.7762855297889454,True,True,,False,False,"Cr over-dense in fiber [1, 21]: 2.5x other elements, p=1.1e-09 — instrumental (telluric / bad-pixel) footprint, not a stellar anomaly",False,0.936849240111762,True,0.8919082050120557,True,1.1583326202468796,True
2M13011084+2728012,195.295195,27.467009,5763.231,4.007827,-0.22005,518.5387,2.7025268,1.5224043,0.05792604,-35.229507,168.70152,040+88_MGA,APOGEE,12,13.802636320156692,-13.802636320156692,K,odd_z,1.2242466223475919,Ti,1,1,0,11,0.6565317329890699,0.6565317329890699,13.802636320156692,0.6245364178520377,0,2,SPARSE,single-element excursion with a quiet background,12,-0.11661329834948371,,12,16.271178538928883,0.4310339164216313,20.332330242769974,-0.11661329834948371,,0.25396430303660944,0.885960826960094,0.510565631964621,0.3631120087439814,0.4612666012558984,-13.802636320156692,0.4620878340843238,-1.2242466223475919,,-0.2613335125405842,-0.8023204621048045,-0.7267053963293554,,0.5781307232454173,,True,True,True,True,True,True,False,True,True,True,two weak lines with significant blending,True,True,"R~22,500: adequate to separate the line from its neighbours",False,True,,ruwe(no ruwe); pipeline_flags(no flags),0.008648016945438609,True,1.5302853505887344,True,True,,False,True,,False,1.1469770103646475,True,0.961505546188379,True,0.7102742880195151,True
2M06134342-6652309,93.430958,-66.875267,5959.3906,4.0086484,0.10051,112.68242,4.8468547,4.6719694,0.0,23.293846,276.0,276-28-O_TESS,APOGEE,12,13.624145765154427,13.624145765154427,Si,alpha,2.626458787014425,Al,1,2,0,10,1.2840574542128826,1.2840574542128826,10.610230656311188,0.5625827909977312,0,4,SPARSE,single-element excursion with a quiet background,12,-1.6396142649882652,,12,16.979515569424304,1.6488035457196695,24.622925738246167,-1.6396142649882652,,-0.3330701866771767,0.9822354070126438,-1.4009125384075174,-2.626458787014425,13.624145765154427,0.5480629954539068,0.38121977312074323,-0.13512866578548743,,1.9364391879369032,0.4866391919588197,1.9204458775574156,,-0.2481673621667021,,True,False,True,True,True,True,False,True,True,True,,False,True,"R~22,500: adequate to separate the line from its neighbours",False,False,fit chi2 > 4.0,ruwe(no ruwe); pipeline_flags(no flags),0.005313209309793675,True,1.9065850269630136,True,False,"Si over-dense in rv [18, 38]: 3.5x other elements, p=2.0e-05 — instrumental (telluric / bad-pixel) footprint, not a stellar anomaly",False,False,"Si over-dense in fiber [271, 291]: 6.9x other elements, p=8.1e-11 — instrumental (telluric / bad-pixel) footprint, not a stellar anomaly",False,0.8185418620027395,True,1.0743216829542488,True,0.9699869228940808,True
2M13505995+5441249,207.749832,54.690258,5487.141,4.298423,0.14181,103.37325,4.403013,2.6130037,0.024973214,-53.069565,41.0,106+60_MGA,APOGEE,12,13.577006152868378,13.577006152868378,Ca,alpha,1.5409349401597419,Mn,1,1,0,11,1.0407342123330319,1.0407342123330319,13.045603759323496,1.1081158722781277,0,4,SPARSE,single-element excursion with a quiet background,12,-0.06017165486248277,-0.12428901659372932,12,16.354125065245903,1.083127700720456,23.67182922461709,-0.06017165486248277,-0.12428901659372932,-0.6426644009159583,-0.46328400291644806,-1.4141209658831655,-0.19847793396937477,-0.8483287387942358,0.5307240210313615,13.577006152868378,-1.5273493835191507,,1.1475643903708097,-1.4543652596676964,1.5409349401597419,,-0.32700903452076757,,True,False,True,True,True,True,False,True,True,True,,False,True,"R~22,500: adequate to separate the line from its neighbours",False,False,fit chi2 > 4.0,ruwe(no ruwe); pipeline_flags(no flags),0.0068416133648763105,True,1.2460894997651124,True,True,,False,False,"Ca over-dense in fiber [31, 51]: 3.5x other elements, p=3.3e-05 — instrumental (telluric / bad-pixel) footprint, not a stellar anomaly",False,1.3225358158642941,True,1.009821386425746,True,0.7510068636765482,True
2M05323045-7441260,83.126911,-74.690582,5989.1777,4.1880975,-0.2653,219.74393,3.0314472,1.5088985,0.0,55.811234,105.0,286-32-O_TESS,APOGEE,12,13.570229457290194,-13.570229457290194,Cr,fe_peak,2.0424911900246268,Ti,1,2,1,10,0.8697249024176679,0.8697249024176679,13.570229457290194,1.0178654611826479,0,3,SPARSE,single-element excursion with a quiet background,12,-0.37481711627106723,,12,16.03931358235385,0.756421405885422,20.737708399275284,-0.37481711627106723,,-0.783022185220901,0.17985260489418764,0.3339776829253566,0.126531473696463,0.10830818163056527,-0.4076567239575313,0.13204251608751325,-2.0424911900246268,,0.8269642348377686,-13.570229457290194,-1.2073322789737886,,1.019299869736386,,True,True,True,True,True,True,False,True,True,True,,False,True,"R~22,500: adequate to separate the line from its neighbours",False,False,,ruwe(no ruwe); pipeline_flags(no flags),0.016254955251268025,True,0.7929660453050715,True,False,"Cr over-dense in rv [48, 68]: 2.6x other elements, p=2.3e-08 — instrumental (telluric / bad-pixel) footprint, not a stellar anomaly",False,True,,False,1.039953572243627,True,1.0859894589918033,True,0.9699869228940808,True
2M13253870+5226056,201.411263,52.434891,5211.4863,4.5165234,0.19407,161.19246,5.999154,1.5018965,0.0,-46.781734,27.0,110+64_MGA,APOGEE,12,13.37500823184868,-13.37500823184868,V,fe_peak,1.3786377045921334,Si,1,1,0,11,0.8696383291021397,0.8696383291021397,13.37500823184868,0.7896939175633882,0,3,SPARSE,single-element excursion with a quiet background,12,2.415527928894922,1.0828730842413694,12,15.600818688324928,0.7562708234435614,21.788816272589575,2.415527928894922,1.0828730842413694,-0.2667072377692089,0.9937482321786324,1.0520251686424897,0.5561290946386738,1.3786377045921334,0.8750511713064091,-0.09447548547847505,-0.8279521934447053,,-13.37500823184868,0.1701062520823041,0.963832774661149,,1.2351427259467118,,True,False,True,True,True,True,False,True,True,True,"weak, blended V I lines; unreliable below solar metallicity",True,True,"R~22,500: adequate to separate the line from its neighbours",False,False,fit chi2 > 4.0,ruwe(no ruwe); pipeline_flags(no flags),0.004527591741849781,True,0.45430346345603057,True,True,,False,False,"V over-dense in fiber [21, 41]: 4.6x other elements, p=1.2e-22 — instrumental (telluric / bad-pixel) footprint, not a stellar anomaly",False,1.3225358158642941,True,0.8919082050120557,True,0.9699869228940808,True
2M06370873-7028074,99.286411,-70.468735,5427.8184,4.4406734,0.27413,119.116684,7.3449697,1.5042846,0.0,24.83575,276.0,280-26-O_TESS,APOGEE,12,13.35633236685233,13.35633236685233,Si,alpha,4.188663039744699,Al,1,2,0,10,1.6627225930676925,1.6627225930676925,8.03280861313741,1.4985675377628973,0,4,SPARSE,single-element excursion with a quiet background,12,-2.200911254248058,1.5949816340309229,12,17.400227077525205,2.7646464214977513,27.326080922122884,-2.200911254248058,1.5949816340309229,1.1856896524110163,0.5149270739177919,-1.9691467640916769,-4.188663039744699,13.35633236685233,-0.499956823993995,-0.9728816056096182,-1.866552128939278,,0.6517433963569108,0.13457996500562752,0.658895034828602,,-1.3267130703713357,,True,False,True,True,True,True,False,True,True,True,,False,True,"R~22,500: adequate to separate the line from its neighbours",False,False,fit chi2 > 4.0,ruwe(no ruwe); pipeline_flags(no flags),0.005313209309793675,True,0.7788059373531953,True,False,"Si over-dense in rv [18, 38]: 3.5x other elements, p=2.0e-05 — instrumental (telluric / bad-pixel) footprint, not a stellar anomaly",False,False,"Si over-dense in fiber [271, 291]: 6.9x other elements, p=8.1e-11 — instrumental (telluric / bad-pixel) footprint, not a stellar anomaly",False,0.8185418620027395,True,1.0743216829542488,True,0.9699869228940808,True
2M12525223+5652132,193.217658,56.870361,5354.3726,4.5164795,-0.43819,87.61303,2.2784526,1.5143281,0.14677271,-3.9722793,15.971984,120+60,APOGEE,12,13.333834271545081,-13.333834271545081,Cr,fe_peak,3.896104103542427,O,1,2,1,10,1.4873024052978916,1.4873024052978916,8.965113096064986,0.5953322907842735,0,3,SPARSE,single-element excursion with a quiet background,12,0.5700822952159456,,12,16.84365743949033,2.2120684448048937,25.902988634585693,0.5700822952159456,,-3.896104103542427,0.46925552469375553,1.2466153160646767,-0.7034405559851764,0.5861641685665213,1.3958145309872567,-0.9287568000472204,-1.55700649080076,,-0.8952623751756289,-13.333834271545081,0.6767790693911928,,0.21395542778599885,,True,True,True,True,True,True,False,True,True,True,,False,True,"R~22,500: adequate to separate the line from its neighbours",False,False,,ruwe(no ruwe); pipeline_flags(no flags),0.016254955251268025,True,1.1284981010049344,True,True,,False,False,"Cr over-dense in fiber [1, 21]: 2.5x other elements, p=1.1e-09 — instrumental (telluric / bad-pixel) footprint, not a stellar anomaly",False,0.977667418379633,True,0.8919082050120557,True,0.8541859866311636,True
2M15192026+2833086,229.834449,28.552414,5418.754,4.5093246,-0.22284,111.332085,3.2619703,16.12501,0.28063983,11.457822,17.0,045+56_MGA,APOGEE,12,13.28191901724965,-13.28191901724965,Cr,fe_peak,3.5117443608074286,Ti,1,2,1,10,1.3620722871894795,1.3620722871894795,9.751258536105865,0.307352819889979,0,3,SPARSE,single-element excursion with a quiet background,12,0.28609077477547895,,12,16.401418570966943,1.85524091552958,23.89936264847742,0.28609077477547895,,-0.23753380918419162,-1.6731085429395771,0.899169485797846,-0.05923981191880634,1.5408698992714218,-0.7414975298209483,1.0322217318176115,-3.5117443608074286,,-0.3755543664479897,-13.28191901724965,-0.020648396861647794,,-0.5258556963602995,,True,True,True,True,False,True,False,True,True,True,,False,True,"R~22,500: adequate to separate the line from its neighbours",False,False,line broadening > 15.0 km/s,ruwe(no ruwe); pipeline_flags(no flags),0.016254955251268025,True,1.1013417295903771,True,True,,False,False,"Cr over-dense in fiber [1, 21]: 2.5x other elements, p=1.1e-09 — instrumental (telluric / bad-pixel) footprint, not a stellar anomaly",False,0.8070141552049688,True,0.8919082050120557,True,1.1583326202468796,True
