target_id,name,ra,dec,kind,vtype,period_cat,mag_cat,amp_cat,source,field,gsc_bin_index,ref_number,pm_total_masyr,colour,n_det_cat,pulsator_class,mag_max_cat,band_cat
1654,OGLE-BLG-LPV-224497,272.8529968261719,-26.149900436401367,pulsator,M,269.2,12.79,2.619999999999999,vsx,allsky_pulsators,,,,,,mira,9.98,V
1655,W Cnc,137.468994140625,25.248300552368164,pulsator,M,394.8,12.8,7.799999999999999,vsx,allsky_pulsators,,,,,,mira,7.4,V
1656,RV Dra,189.4409942626953,65.55599975585938,pulsator,M,208.14,12.8,5.799999999999999,vsx,allsky_pulsators,,,,,,mira,8.4,V
1657,RY Cep,350.30999755859375,78.95880126953125,pulsator,M,149.06,12.8,5.4,vsx,allsky_pulsators,,,,,,mira,8.6,V
1658,S Aqr,344.2770080566406,-20.34320068359375,pulsator,M,279.3,12.8,7.4,vsx,allsky_pulsators,,,,,,mira,7.6,V
1659,RS Hor,38.96760177612305,-62.583499908447266,pulsator,M,202.85,12.8,6.0,vsx,allsky_pulsators,,,,,,mira,8.3,V
1660,Z Vel,148.2259979248047,-54.18000030517578,pulsator,M,417.0,12.8,7.000000000000001,vsx,allsky_pulsators,,,,,,mira,7.8,V
1661,W Vel,153.81199645996094,-54.47829818725586,pulsator,M,394.72,12.8,6.200000000000001,vsx,allsky_pulsators,,,,,,mira,8.2,V
1662,S Mic,321.6839904785156,-29.851299285888672,pulsator,M,209.68,12.8,7.000000000000001,vsx,allsky_pulsators,,,,,,mira,7.8,V
1663,X Cas,29.158700942993164,59.2593994140625,pulsator,M,415.0,12.825,3.75,vsx,allsky_pulsators,,,,,,mira,9.45,V
1664,R Col,87.63739776611328,-29.19860076904297,pulsator,M,328.5,12.835,7.33,vsx,allsky_pulsators,,,,,,mira,7.67,V
1665,V Phe,353.114013671875,-45.98860168457031,pulsator,M,261.0,12.844999999999999,6.110000000000001,vsx,allsky_pulsators,,,,,,mira,8.29,V
1666,RZ Per,22.42569923400879,50.85660171508789,pulsator,M,355.25,12.85,5.300000000000001,vsx,allsky_pulsators,,,,,,mira,8.7,V
1667,S Gem,115.76100158691406,23.449499130249023,pulsator,M,291.0,12.85,6.699999999999999,vsx,allsky_pulsators,,,,,,mira,8.0,V
1668,X CrB,237.22300720214844,36.24789810180664,pulsator,M,241.17,12.85,5.699999999999999,vsx,allsky_pulsators,,,,,,mira,8.5,V
1669,RX Del,307.5010070800781,12.768099784851074,pulsator,M,185.63,12.85,6.300000000000001,vsx,allsky_pulsators,,,,,,mira,9.7,pg
1670,V Peg,330.260986328125,6.119750022888184,pulsator,M,303.1,12.85,7.5,vsx,allsky_pulsators,,,,,,mira,7.6,V
1671,V Gem,110.78900146484375,13.101300239562988,pulsator,M,274.8,12.85,7.1000000000000005,vsx,allsky_pulsators,,,,,,mira,7.8,V
1672,RY Cet,34.00040054321289,-20.51959991455078,pulsator,M,364.0,12.85,6.5,vsx,allsky_pulsators,,,,,,mira,8.1,V
1673,ASAS J113213-5302.4,173.05499267578125,-53.03919982910156,pulsator,M,360.0,12.85,3.3000000000000007,vsx,allsky_pulsators,,,,,,mira,9.7,V
1674,V0421 And,35.83689880371094,48.72819900512695,pulsator,M,388.0,12.850000000000001,4.1,vsx,allsky_pulsators,,,,,,mira,9.3,V
1675,AO Cen,225.21499633789062,-42.49359893798828,pulsator,M,189.4,12.875,4.850000000000001,vsx,allsky_pulsators,,,,,,mira,8.95,V
1676,X Del,313.72601318359375,17.641599655151367,pulsator,M,282.0,12.89,6.82,vsx,allsky_pulsators,,,,,,mira,7.98,V
1677,TU Peg,326.2690124511719,12.698599815368652,pulsator,M,320.0,12.899999999999999,6.4,vsx,allsky_pulsators,,,,,,mira,8.2,V
1678,SS Aqr,334.97698974609375,-14.401900291442871,pulsator,M,202.2,12.899999999999999,4.4,vsx,allsky_pulsators,,,,,,mira,9.2,V
1679,SS Cap,302.1130065917969,-9.23511028289795,pulsator,M,254.0,12.899999999999999,3.5999999999999996,vsx,allsky_pulsators,,,,,,mira,9.6,V
1680,R Ind,339.00201416015625,-67.28780364990234,pulsator,M,216.26,12.899999999999999,6.4,vsx,allsky_pulsators,,,,,,mira,8.2,V
1681,EH CMa,94.302001953125,-31.029699325561523,pulsator,M,288.0,12.9,5.0,vsx,allsky_pulsators,,,,,,mira,8.9,V
1682,RR Oph,252.25999450683594,-19.464500427246094,pulsator,M,299.0,12.9,7.0,vsx,allsky_pulsators,,,,,,mira,7.9,V
1683,RR Aql,299.3999938964844,-1.8864699602127075,pulsator,M,396.1,12.9,7.2,vsx,allsky_pulsators,,,,,,mira,7.8,V
1684,U Tuc,14.304800033569336,-75.0000991821289,pulsator,M,262.0,12.9,6.800000000000001,vsx,allsky_pulsators,,,,,,mira,8.0,V
1685,AO Pup,118.9010009765625,-39.606300354003906,pulsator,M,394.0,12.9,5.199999999999999,vsx,allsky_pulsators,,,,,,mira,8.8,V
1686,R Lup,238.37100219726562,-36.29779815673828,pulsator,M,237.0,12.9,5.199999999999999,vsx,allsky_pulsators,,,,,,mira,8.8,V
1687,RR Lib,239.0989990234375,-18.304100036621094,pulsator,M,279.0,12.9,7.2,vsx,allsky_pulsators,,,,,,mira,7.8,V
1688,RT Lep,85.63849639892578,-23.694700241088867,pulsator,M,401.0,12.92,6.16,vsx,allsky_pulsators,,,,,,mira,8.34,V
1689,T Oct,318.5060119628906,-82.1093978881836,pulsator,M,219.7,12.925,6.75,vsx,allsky_pulsators,,,,,,mira,8.05,V
1690,R Per,52.51300048828125,35.67129898071289,pulsator,M,209.89,12.95,6.700000000000001,vsx,allsky_pulsators,,,,,,mira,8.1,V
1691,RS Peg,333.0669860839844,14.553400039672852,pulsator,M,415.4,12.95,6.5,vsx,allsky_pulsators,,,,,,mira,8.2,V
1692,V1599 Sgr,275.32501220703125,-30.428600311279297,pulsator,M,138.5,12.95,3.0999999999999996,vsx,allsky_pulsators,,,,,,mira,11.4,pg
1693,NSV 4370,135.8820037841797,-54.948699951171875,pulsator,M,337.0,12.95,2.9000000000000004,vsx,allsky_pulsators,,,,,,mira,10.0,V
1694,V0497 Cen,199.49200439453125,-41.67390060424805,pulsator,M,336.6,12.95,4.700000000000001,vsx,allsky_pulsators,,,,,,mira,9.1,V
1695,TU Lib,233.83900451660156,-23.94700050354004,pulsator,M,287.0,12.95,3.0999999999999996,vsx,allsky_pulsators,,,,,,mira,11.4,pg
1696,RT Lib,226.60899353027344,-18.7322998046875,pulsator,M,251.16,12.95,6.5,vsx,allsky_pulsators,,,,,,mira,8.2,V
1697,BR Pav,302.32000732421875,-57.33169937133789,pulsator,M,248.0,12.95,4.9,vsx,allsky_pulsators,,,,,,mira,9.0,V
1698,EP Hya,192.9340057373047,-26.77899932861328,pulsator,M,167.3,12.985,6.23,vsx,allsky_pulsators,,,,,,mira,8.37,V
1699,T Gem,117.32599639892578,23.734500885009766,pulsator,M,289.0,12.99,7.02,vsx,allsky_pulsators,,,,,,mira,7.98,V
1700,U Ari,47.762699127197266,14.800100326538086,pulsator,M,371.1,13.0,8.600000000000001,vsx,allsky_pulsators,,,,,,mira,7.2,V
1701,Z Tri,31.962200164794922,27.9375,pulsator,M,216.1,13.0,3.6000000000000014,vsx,allsky_pulsators,,,,,,mira,11.2,pg
1702,IW Cas,0.6843299865722656,48.71419906616211,pulsator,M,388.0,13.0,7.0,vsx,allsky_pulsators,,,,,,mira,8.0,V
1703,AX Cep,321.7250061035156,70.22100067138672,pulsator,M,397.6,13.0,5.0,vsx,allsky_pulsators,,,,,,mira,9.0,V
1704,RW Aqr,320.77398681640625,0.8378099799156189,pulsator,M,140.0,13.0,6.0,vsx,allsky_pulsators,,,,,,mira,8.5,V
1705,SY CMa,107.63800048828125,-19.836299896240234,pulsator,M,215.0,13.0,5.600000000000001,vsx,allsky_pulsators,,,,,,mira,8.7,V
1706,FP Ori,83.0863037109375,-10.622699737548828,pulsator,M,146.0,13.0,3.1999999999999993,vsx,allsky_pulsators,,,,,,mira,9.9,V
1707,U Aur,85.53780364990234,32.039798736572266,pulsator,M,408.09,13.0,8.0,vsx,allsky_pulsators,,,,,,mira,7.5,V
1708,SV Vir,180.08700561523438,-10.184700012207031,pulsator,M,294.2,13.0,6.600000000000001,vsx,allsky_pulsators,,,,,,mira,8.2,V
1709,SY Sco,268.4530029296875,-34.40079879760742,pulsator,M,234.9,13.0,6.0,vsx,allsky_pulsators,,,,,,mira,8.5,V
1710,UX Oph,256.23699951171875,-12.201499938964844,pulsator,M,116.71,13.0,4.199999999999999,vsx,allsky_pulsators,,,,,,mira,9.4,V
1711,Z Aql,303.7959899902344,-6.151080131530762,pulsator,M,129.226,13.0,6.600000000000001,vsx,allsky_pulsators,,,,,,mira,8.2,V
1712,RU Oph,263.218994140625,9.423580169677734,pulsator,M,203.0,13.0,5.800000000000001,vsx,allsky_pulsators,,,,,,mira,8.6,V
1713,SU Pup,119.05000305175781,-44.142601013183594,pulsator,M,339.37,13.0,7.6000000000000005,vsx,allsky_pulsators,,,,,,mira,7.7,V
1714,BQ Pav,300.0459899902344,-69.88179779052734,pulsator,M,110.8,13.0,3.6000000000000014,vsx,allsky_pulsators,,,,,,mira,9.7,V
1715,R PsA,334.5010070800781,-29.603900909423828,pulsator,M,292.3,13.0,6.399999999999999,vsx,allsky_pulsators,,,,,,mira,8.3,V
1716,V Leo,150.00799560546875,21.262300491333008,pulsator,M,273.35,13.05,6.299999999999999,vsx,allsky_pulsators,,,,,,mira,8.4,V
1717,RU UMa,175.41799926757812,38.47480010986328,pulsator,M,252.46,13.05,6.9,vsx,allsky_pulsators,,,,,,mira,8.1,V
1718,S Col,86.7345962524414,-31.691200256347656,pulsator,M,325.85,13.05,5.299999999999999,vsx,allsky_pulsators,,,,,,mira,8.9,V
1719,V Tau,73.00959777832031,17.538000106811523,pulsator,M,168.7,13.05,6.1,vsx,allsky_pulsators,,,,,,mira,8.5,V
1720,V Vir,201.9510040283203,-3.1730000972747803,pulsator,M,249.0,13.05,6.9,vsx,allsky_pulsators,,,,,,mira,8.1,V
1721,S Tuc,5.7820000648498535,-61.6713981628418,pulsator,M,242.4,13.05,6.9,vsx,allsky_pulsators,,,,,,mira,8.1,V
1722,Y Vel,142.25599670410156,-52.18170166015625,pulsator,M,443.0,13.05,7.1,vsx,allsky_pulsators,,,,,,mira,8.0,V
1723,RW Pup,92.29190063476562,-50.20759963989258,pulsator,M,337.0,13.05,5.9,vsx,allsky_pulsators,,,,,,mira,8.6,V
1724,RW Lib,230.7760009765625,-24.069599151611328,pulsator,M,203.31,13.05,5.42,vsx,allsky_pulsators,,,,,,mira,8.84,V
1725,KS Car,111.70999908447266,-61.85960006713867,pulsator,M,280.8,13.085,5.029999999999999,vsx,allsky_pulsators,,,,,,mira,9.07,V
1726,RR Per,37.12260055541992,51.271400451660156,pulsator,M,389.62,13.1,7.0,vsx,allsky_pulsators,,,,,,mira,8.1,V
1727,WY Cam,69.97270202636719,79.13069915771484,pulsator,M,408.1,13.1,4.199999999999999,vsx,allsky_pulsators,,,,,,mira,9.5,V
1728,RT Cam,98.83070373535156,64.0927963256836,pulsator,M,365.1,13.1,4.800000000000001,vsx,allsky_pulsators,,,,,,mira,9.2,V
1729,R Her,241.5489959716797,18.37030029296875,pulsator,M,318.14,13.1,6.800000000000001,vsx,allsky_pulsators,,,,,,mira,8.2,V
1730,RR Boo,221.7740020751953,39.317100524902344,pulsator,M,194.7,13.1,6.800000000000001,vsx,allsky_pulsators,,,,,,mira,8.2,V
1731,DH Lac,333.0899963378906,39.43220138549805,pulsator,M,288.8,13.1,3.0,vsx,allsky_pulsators,,,,,,mira,11.6,pg
1732,AH Mon,108.11199951171875,-1.8663300275802612,pulsator,M,374.0,13.1,4.199999999999999,vsx,allsky_pulsators,,,,,,mira,11.0,pg
1733,KK Car,129.0050048828125,-59.940799713134766,pulsator,M,415.0,13.1,4.800000000000001,vsx,allsky_pulsators,,,,,,mira,9.2,V
1734,WY Pyx,129.20399475097656,-36.46009826660156,pulsator,M,360.0,13.1,6.0,vsx,allsky_pulsators,,,,,,mira,8.6,V
1735,W Psc,14.943499565124512,27.94569969177246,pulsator,M,188.1,13.100000000000001,3.4000000000000004,vsx,allsky_pulsators,,,,,,mira,11.4,pg
1736,X Peg,320.2489929199219,14.45009994506836,pulsator,M,201.2,13.100000000000001,5.6,vsx,allsky_pulsators,,,,,,mira,8.8,V
1737,RU Aql,303.18701171875,12.994799613952637,pulsator,M,275.35,13.100000000000001,6.4,vsx,allsky_pulsators,,,,,,mira,8.4,V
1738,UV Her,251.39199829101562,12.13659954071045,pulsator,M,345.3,13.100000000000001,6.4,vsx,allsky_pulsators,,,,,,mira,8.4,V
1739,VZ Vel,157.04600524902344,-51.18539810180664,pulsator,M,314.0,13.100000000000001,6.4,vsx,allsky_pulsators,,,,,,mira,8.4,V
1740,ST Hya,144.46600341796875,-20.653799057006836,pulsator,M,304.75,13.100000000000001,5.6,vsx,allsky_pulsators,,,,,,mira,8.8,V
1741,SU Pav,304.4119873046875,-60.0718994140625,pulsator,M,247.0,13.100000000000001,6.6,vsx,allsky_pulsators,,,,,,mira,8.3,V
1742,U Phe,8.763460159301758,-50.204498291015625,pulsator,M,224.4,13.129999999999999,5.139999999999999,vsx,allsky_pulsators,,,,,,mira,9.06,V
1743,Y And,24.903799057006836,39.34299850463867,pulsator,M,220.5,13.149999999999999,6.9,vsx,allsky_pulsators,,,,,,mira,8.2,V
1744,SSS_J094005.0-295357,145.02099609375,-29.89940071105957,pulsator,M,450.0,13.149999999999999,5.1,vsx,allsky_pulsators,,,,,,mira,9.1,CV
1745,TV Sgr,296.0469970703125,-41.85749816894531,pulsator,M,266.25,13.149999999999999,5.9,vsx,allsky_pulsators,,,,,,mira,8.7,V
1746,W Aur,81.72740173339844,36.903099060058594,pulsator,M,273.6,13.15,7.300000000000001,vsx,allsky_pulsators,,,,,,mira,8.0,V
1747,S Lyn,101.14199829101562,57.91109848022461,pulsator,M,297.0,13.15,6.300000000000001,vsx,allsky_pulsators,,,,,,mira,8.5,V
1748,V0420 Vul,314.90301513671875,26.476200103759766,pulsator,M,376.5,13.15,2.6999999999999993,vsx,allsky_pulsators,,,,,,mira,10.3,V
1749,R Lac,340.81500244140625,42.36980056762695,pulsator,M,299.86,13.15,6.300000000000001,vsx,allsky_pulsators,,,,,,mira,8.5,V
1750,Y Vir,188.4709930419922,-4.422110080718994,pulsator,M,217.6,13.15,6.699999999999999,vsx,allsky_pulsators,,,,,,mira,8.3,V
1751,TY Hor,35.45050048828125,-63.083900451660156,pulsator,M,293.0,13.15,5.300000000000001,vsx,allsky_pulsators,,,,,,mira,9.0,V
1752,X Ant,151.67599487304688,-30.077199935913086,pulsator,M,162.5,13.15,5.699999999999999,vsx,allsky_pulsators,,,,,,mira,8.8,V
1753,S Pyx,136.2689971923828,-25.08880043029785,pulsator,M,206.23,13.15,7.300000000000001,vsx,allsky_pulsators,,,,,,mira,8.0,V
1754,GSC 05994-03789,119.58699798583984,-20.806699752807617,pulsator,M,365.0,13.15,2.5,vsx,allsky_pulsators,,,,,,mira,10.4,V
1755,U Pup,120.20999908447266,-12.841400146484375,pulsator,M,318.44,13.15,6.699999999999999,vsx,allsky_pulsators,,,,,,mira,8.3,V
1756,UZ Hya,139.1929931640625,-4.58689022064209,pulsator,M,269.8,13.15,5.699999999999999,vsx,allsky_pulsators,,,,,,mira,8.8,V
1757,TU Hya,134.5679931640625,-0.831279993057251,pulsator,M,277.3,13.15,5.300000000000001,vsx,allsky_pulsators,,,,,,mira,10.5,pg
1758,S Lup,223.36000061035156,-46.61579895019531,pulsator,M,348.0,13.15,7.7,vsx,allsky_pulsators,,,,,,mira,7.8,V
1759,SS Ind,332.02899169921875,-67.13939666748047,pulsator,M,190.0,13.15,5.5,vsx,allsky_pulsators,,,,,,mira,8.9,V
1760,AE Gru,343.96600341796875,-40.67129898071289,pulsator,M,204.0,13.15,3.3000000000000007,vsx,allsky_pulsators,,,,,,mira,10.0,V
1761,RR Cap,315.5870056152344,-27.087499618530273,pulsator,M,277.54,13.15,7.7,vsx,allsky_pulsators,,,,,,mira,7.8,V
1762,T Phe,7.609250068664551,-46.40919876098633,pulsator,M,281.79,13.175,6.25,vsx,allsky_pulsators,,,,,,mira,8.55,V
1763,AN Sgr,291.760986328125,-18.513999938964844,pulsator,M,340.0,13.18,5.640000000000001,vsx,allsky_pulsators,,,,,,mira,8.86,V
1764,RX Psc,21.41320037841797,21.396099090576172,pulsator,M,280.54,13.2,5.799999999999999,vsx,allsky_pulsators,,,,,,mira,8.8,V
1765,RV Cas,13.178299903869629,47.41569900512695,pulsator,M,331.68,13.2,8.8,vsx,allsky_pulsators,,,,,,mira,7.3,V
1766,Z Boo,211.6230010986328,13.48490047454834,pulsator,M,280.4,13.2,7.0,vsx,allsky_pulsators,,,,,,mira,8.2,V
1767,R Equ,318.2980041503906,12.8016996383667,pulsator,M,262.28,13.2,6.6,vsx,allsky_pulsators,,,,,,mira,8.4,V
1768,RR Peg,326.12701416015625,25.007299423217773,pulsator,M,264.05,13.2,6.4,vsx,allsky_pulsators,,,,,,mira,8.5,V
1769,V0479 Cyg,318.97900390625,38.19150161743164,pulsator,M,388.0,13.2,4.4,vsx,allsky_pulsators,,,,,,mira,11.0,pg
1770,SX Cyg,303.8900146484375,31.07229995727539,pulsator,M,411.02,13.2,7.0,vsx,allsky_pulsators,,,,,,mira,8.2,V
1771,RT Dra,274.8580017089844,72.6803970336914,pulsator,M,279.41,13.2,4.200000000000001,vsx,allsky_pulsators,,,,,,mira,9.6,V
1772,V Cet,359.4750061035156,-8.958720207214355,pulsator,M,260.0,13.2,6.200000000000001,vsx,allsky_pulsators,,,,,,mira,8.6,V
1773,RW Peg,346.0480041503906,15.303299903869629,pulsator,M,208.43,13.2,5.799999999999999,vsx,allsky_pulsators,,,,,,mira,8.8,V
1774,R Tau,67.07499694824219,10.162400245666504,pulsator,M,320.9,13.2,8.200000000000001,vsx,allsky_pulsators,,,,,,mira,7.6,V
1775,RX Sgr,288.635986328125,-18.811899185180664,pulsator,M,335.23,13.2,5.4,vsx,allsky_pulsators,,,,,,mira,9.0,V
1776,WW Ser,233.10400390625,3.6409599781036377,pulsator,M,372.4,13.2,4.6,vsx,allsky_pulsators,,,,,,mira,9.4,V
1777,AZ Her,275.6400146484375,28.743200302124023,pulsator,M,268.92,13.2,5.6,vsx,allsky_pulsators,,,,,,mira,10.4,pg
1778,TW Eri,47.823299407958984,-23.69499969482422,pulsator,M,322.2,13.2,4.6,vsx,allsky_pulsators,,,,,,mira,9.4,V
1779,U Eri,57.621498107910156,-24.95639991760254,pulsator,M,274.91,13.2,6.4,vsx,allsky_pulsators,,,,,,mira,8.5,V
1780,CK Cha,173.3489990234375,-77.45600128173828,pulsator,M,203.0,13.2,3.799999999999999,vsx,allsky_pulsators,,,,,,mira,9.8,V
1781,T Aps,208.96299743652344,-77.80229949951172,pulsator,M,261.03,13.2,6.6,vsx,allsky_pulsators,,,,,,mira,8.4,V
1782,Y Lup,224.9029998779297,-54.96580123901367,pulsator,M,396.82,13.2,7.0,vsx,allsky_pulsators,,,,,,mira,8.2,V
1783,V0616 Cen,207.27699279785156,-35.262699127197266,pulsator,M,261.7,13.2,6.799999999999999,vsx,allsky_pulsators,,,,,,mira,8.3,V
1784,BE Cen,225.4429931640625,-30.244699478149414,pulsator,M,200.25,13.2,5.200000000000001,vsx,allsky_pulsators,,,,,,mira,9.1,V
1785,V Cap,316.90301513671875,-23.920400619506836,pulsator,M,275.77,13.2,7.200000000000001,vsx,allsky_pulsators,,,,,,mira,8.1,V
1786,X Mic,316.15399169921875,-33.27989959716797,pulsator,M,239.8,13.23,5.9399999999999995,vsx,allsky_pulsators,,,,,,mira,8.76,V
1787,U Pav,313.8789978027344,-62.704200744628906,pulsator,M,289.7,13.235,6.93,vsx,allsky_pulsators,,,,,,mira,8.27,V
1788,XY Gem,119.28900146484375,21.319499969482422,pulsator,M,321.1,13.25,4.100000000000001,vsx,allsky_pulsators,,,,,,mira,11.2,pg
1789,VW Del,305.64599609375,17.62529945373535,pulsator,M,219.5,13.25,4.899999999999999,vsx,allsky_pulsators,,,,,,mira,10.8,pg
1790,V0410 Cyg,325.2019958496094,49.82929992675781,pulsator,M,429.5,13.25,4.5,vsx,allsky_pulsators,,,,,,mira,11.0,pg
1791,DR Cyg,310.9209899902344,38.16559982299805,pulsator,M,314.8,13.25,6.100000000000001,vsx,allsky_pulsators,,,,,,mira,8.7,V
1792,S Psc,19.39389991760254,8.931280136108398,pulsator,M,404.62,13.25,7.100000000000001,vsx,allsky_pulsators,,,,,,mira,8.2,V
1793,Y Mon,104.21700286865234,11.242300033569336,pulsator,M,227.0,13.25,6.300000000000001,vsx,allsky_pulsators,,,,,,mira,8.6,V
1794,WZ Aql,303.6629943847656,4.784609794616699,pulsator,M,310.04,13.25,4.899999999999999,vsx,allsky_pulsators,,,,,,mira,9.3,V
1795,FP Aql,289.3320007324219,-0.14780999720096588,pulsator,M,335.8,13.25,4.5,vsx,allsky_pulsators,,,,,,mira,9.5,V
1796,DW Ser,240.7050018310547,0.6112800240516663,pulsator,M,235.0,13.25,3.5,vsx,allsky_pulsators,,,,,,mira,11.5,pg
1797,V1014 Her,254.85499572753906,23.105499267578125,pulsator,M,373.792982,13.25,1.8999999999999986,vsx,allsky_pulsators,,,,,,mira,10.8,V
1798,RY Hyi,23.39189910888672,-75.2074966430664,pulsator,M,323.0,13.25,4.899999999999999,vsx,allsky_pulsators,,,,,,mira,9.3,V
1799,S Hor,36.31650161743164,-59.5702018737793,pulsator,M,333.7,13.25,6.300000000000001,vsx,allsky_pulsators,,,,,,mira,8.6,V
1800,RW Car,139.89999389648438,-68.75779724121094,pulsator,M,318.62,13.25,6.5,vsx,allsky_pulsators,,,,,,mira,8.5,V
1801,RR Hya,146.24600219726562,-24.020999908447266,pulsator,M,343.0,13.25,6.899999999999999,vsx,allsky_pulsators,,,,,,mira,8.3,V
1802,TY Tel,275.47900390625,-52.80759811401367,pulsator,M,397.0,13.25,5.5,vsx,allsky_pulsators,,,,,,mira,10.5,pg
1803,W Tel,297.6440124511719,-50.0093994140625,pulsator,M,309.0,13.25,6.5,vsx,allsky_pulsators,,,,,,mira,8.5,V
1804,T Cap,320.50299072265625,-15.159199714660645,pulsator,M,271.92,13.25,6.100000000000001,vsx,allsky_pulsators,,,,,,mira,8.7,V
1805,W Aqr,311.60400390625,-4.083439826965332,pulsator,M,376.1,13.25,6.899999999999999,vsx,allsky_pulsators,,,,,,mira,8.3,V
1806,U Scl,17.901599884033203,-30.107900619506836,pulsator,M,333.73,13.255,6.91,vsx,allsky_pulsators,,,,,,mira,8.3,V
1807,RZ Dor,65.08219909667969,-54.33679962158203,pulsator,M,159.2,13.274999999999999,4.85,vsx,allsky_pulsators,,,,,,mira,9.35,V
1808,SW Lup,234.22999572753906,-37.767601013183594,pulsator,M,414.0,13.274999999999999,4.65,vsx,allsky_pulsators,,,,,,mira,9.45,V
1809,TY Sgr,289.4280090332031,-23.940200805664062,pulsator,M,325.41,13.285,6.83,vsx,allsky_pulsators,,,,,,mira,8.37,V
1810,KL And,33.53350067138672,47.662498474121094,pulsator,M,279.0,13.3,2.799999999999999,vsx,allsky_pulsators,,,,,,mira,10.4,V
1811,X And,4.03971004486084,47.01259994506836,pulsator,M,346.0,13.3,6.799999999999999,vsx,allsky_pulsators,,,,,,mira,8.4,V
1812,SX And,23.399700164794922,46.52040100097656,pulsator,M,332.8,13.3,6.200000000000001,vsx,allsky_pulsators,,,,,,mira,8.7,V
1813,TZ Peg,317.239013671875,16.02199935913086,pulsator,M,216.7,13.3,5.799999999999999,vsx,allsky_pulsators,,,,,,mira,8.9,V
1814,BB Del,313.3389892578125,15.760600090026855,pulsator,M,245.2,13.3,4.0,vsx,allsky_pulsators,,,,,,mira,11.3,pg
1815,Z Del,308.1629943847656,17.450899124145508,pulsator,M,304.48,13.3,7.0,vsx,allsky_pulsators,,,,,,mira,8.3,V
1816,BU And,350.9159851074219,39.726898193359375,pulsator,M,378.0,13.3,4.799999999999999,vsx,allsky_pulsators,,,,,,mira,9.4,V
1817,CU Cyg,298.1090087890625,55.32830047607422,pulsator,M,213.6,13.3,4.6,vsx,allsky_pulsators,,,,,,mira,9.5,V
1818,V Ori,76.51429748535156,4.102439880371094,pulsator,M,267.86,13.3,5.799999999999999,vsx,allsky_pulsators,,,,,,mira,8.9,V
1819,RT Crt,165.47999572753906,-7.6615800857543945,pulsator,M,183.5,13.3,6.6,vsx,allsky_pulsators,,,,,,mira,8.5,V
1820,SV Sco,267.0830078125,-35.70130157470703,pulsator,M,255.6,13.3,6.200000000000001,vsx,allsky_pulsators,,,,,,mira,8.7,V
1821,VW Sct,278.09600830078125,-9.919469833374023,pulsator,M,237.9,13.3,6.200000000000001,vsx,allsky_pulsators,,,,,,mira,8.7,V
1822,S Oph,248.56300354003906,-17.160900115966797,pulsator,M,233.51,13.3,5.799999999999999,vsx,allsky_pulsators,,,,,,mira,8.9,V
1823,BD Oph,241.4429931640625,-6.707670211791992,pulsator,M,340.44,13.3,4.6,vsx,allsky_pulsators,,,,,,mira,11.0,pg
1824,BC Oph,274.5299987792969,6.9382500648498535,pulsator,M,308.8,13.3,6.200000000000001,vsx,allsky_pulsators,,,,,,mira,8.7,V
1825,UZ Her,262.59600830078125,17.913999557495117,pulsator,M,264.0,13.3,6.6,vsx,allsky_pulsators,,,,,,mira,8.5,V
1826,TV Her,273.66900634765625,31.81920051574707,pulsator,M,304.28,13.3,5.6,vsx,allsky_pulsators,,,,,,mira,9.0,V
1827,TZ Tuc,13.24899959564209,-69.88619995117188,pulsator,M,225.0,13.3,6.799999999999999,vsx,allsky_pulsators,,,,,,mira,8.4,V
1828,RS Hya,162.82899475097656,-28.62809944152832,pulsator,M,338.6,13.3,5.200000000000001,vsx,allsky_pulsators,,,,,,mira,9.2,V
1829,WW Aps,247.87899780273438,-74.99579620361328,pulsator,M,267.0,13.3,6.4,vsx,allsky_pulsators,,,,,,mira,8.6,V
1830,SW Hya,195.8350067138672,-29.10300064086914,pulsator,M,219.0,13.3,6.200000000000001,vsx,allsky_pulsators,,,,,,mira,8.7,V
1831,RR Oct,313.9280090332031,-74.972900390625,pulsator,M,272.83,13.3,5.799999999999999,vsx,allsky_pulsators,,,,,,mira,8.9,V
1832,RX Mic,313.6099853515625,-27.737699508666992,pulsator,M,237.0,13.3,5.6,vsx,allsky_pulsators,,,,,,mira,9.0,V
1833,Z Cap,317.656005859375,-16.1737003326416,pulsator,M,181.48,13.3,6.4,vsx,allsky_pulsators,,,,,,mira,8.6,V
1834,Y Aqr,311.10400390625,-4.833499908447266,pulsator,M,382.34,13.3,7.4,vsx,allsky_pulsators,,,,,,mira,8.1,V
1835,VZ Eri,70.45030212402344,-7.955249786376953,pulsator,M,277.0,13.325,3.549999999999999,vsx,allsky_pulsators,,,,,,mira,10.05,V
