source_id,priority,channels,n_channels,labels
420950917214999296,2,accel,1,
422438483425851008,2,accel,1,
422965256877117312,2,accel,1,
423674476238718848,2,accel,1,
423923481261340288,2,accel,1,
424172241464678656,2,accel,1,
424379709868249728,2,accel,1,
424407953574115456,2,accel,1,
424431593075084672,2,accel,1,
425686926115486336,2,accel,1,
425787119110671616,2,accel,1,
426209881331744384,2,accel,1,
426574541240153088,2,accel,1,
426749878980363648,2,accel,1,
426927896788445184,2,cenotaph,1,
427021080396404608,2,cenotaph,1,
427041009048306560,2,accel,1,
428603999183723136,2,accel,1,
429056375193743488,2,accel,1,
429594796599538816,2,accel,1,
429760857215784192,2,accel,1,
430369539981294592,2,accel,1,
430679945855968640,2,accel,1,
431568381312574080,2,accel,1,
431996160052128256,2,accel,1,
433141649303233536,2,accel,1,
433629862528312832,2,accel,1,
436907094376364032,2,accel,1,
437461286893880064,2,cradle,1,
439743117118896000,2,accel,1,
440703300010257792,2,accel,1,
441773090462488704,2,accel,1,
441861154472301312,2,accel,1,
441901286646534656,2,accel,1,
442955340340595200,2,accel,1,
444257711861734272,2,accel,1,
445848705191997952,2,cenotaph,1,
446042734630574464,2,accel,1,
446055069776311680,2,accel,1,
448505297079575040,2,accel,1,
448962247239646976,2,accel,1,
450338251683865728,2,accel,1,
451675017303166976,2,cenotaph,1,
451868286531947904,2,accel,1,
452371798438193280,2,accel,1,
452506179377061888,2,accel,1,
453667332373788160,2,accel,1,
454292331716193792,2,accel,1,
454889267745270400,2,accel,1,
455157239348978816,2,accel,1,
455912981798145792,2,accel,1,
456611171682201472,2,accel,1,
457590355506120064,2,accel,1,
458708799349701632,2,baffle,1,
461537602247882752,2,accel,1,
461921263084168576,2,accel,1,
461960742423887104,2,baffle,1,
462516957869437952,2,accel,1,
463042902383521280,2,accel,1,
464071800449071360,2,cenotaph,1,
464640694640181120,2,accel,1,
464681174715137536,2,accel,1,
464969968312839680,2,accel,1,
465001407472269312,2,accel,1,
465152620382110976,2,cenotaph,1,
465648435707765888,2,accel,1,
466631566602150400,2,accel,1,
466945309669318016,2,accel,1,
467577666298551168,2,accel,1,
467648344282111360,2,accel,1,
467699127970695808,2,accel,1,
467835501770624128,2,accel,1,
468345056691460096,2,accel,1,
469853930245902592,2,accel,1,
470670592505536000,2,accel,1,
470706086115697664,2,accel,1,
471417779369987072,2,accel,1,
471595075622994176,2,accel,1,
471751515509548416,2,accel,1,
472852092292357504,2,accel,1,
473104258412065408,2,accel,1,
473157756524516736,2,accel,1,
473659236906319488,2,cenotaph,1,
474201193059619072,2,cenotaph,1,
475322316961146240,2,accel,1,
475637460182944512,2,cenotaph,1,
475837747397000704,2,cradle,1,
476084828274136448,2,accel,1,
476819714357860736,2,accel,1,
476915543667820800,2,accel,1,
477019447518538496,2,accel,1,
477415855817822848,2,accel,1,
478038140741760256,2,accel,1,
478368788803049088,2,cradle,1,IN_CELL_KILLED
478390057481083264,2,accel,1,
480375706759819648,2,accel,1,
480596085825179520,2,accel,1,
481165430991375232,2,accel,1,
481334476601908736,2,accel,1,
481407048669610752,2,accel,1,
481626710476449920,2,ossuary,1,surviving
482572698495181312,2,accel,1,
482977494870324864,2,accel,1,
484198330735053312,2,accel,1,
484626453074054272,2,accel,1,
484698776024468736,2,ossuary,1,surviving
484907309574965888,2,accel,1,
484976815027871360,2,ossuary,1,surviving
485093638138216064,2,ossuary,1,surviving
485149232194526336,2,ossuary,1,surviving
485154562252214784,2,ossuary,1,surviving
485156383319141504,2,ossuary,1,surviving
485164560936311680,2,ossuary,1,surviving
485167172276330368,2,ossuary,1,surviving
485168512306123904,2,ossuary,1,surviving
485176140167836032,2,ossuary,1,surviving
485187238363186560,2,ossuary,1,surviving
485201527716493312,2,ossuary,1,surviving
485205925763134208,2,ossuary,1,surviving
485207407529796480,2,ossuary,1,surviving
485217092678265984,2,ossuary,1,surviving
485250803879251072,2,ossuary,1,surviving
485261077440906752,2,ossuary,1,surviving
485472733430586368,2,ossuary,1,surviving
485516439017581696,2,ossuary,1,surviving
485523688922600064,2,ossuary,1,surviving
485638003772088960,2,ossuary,1,surviving
485640134075085952,2,ossuary,1,surviving
485653225135282176,2,ossuary,1,surviving
485657344006330112,2,ossuary,1,surviving
485667621865673856,2,accel,1,
485680575487931392,2,ossuary,1,surviving
485728163725307776,2,ossuary,1,surviving
485755234900296448,2,ossuary,1,surviving
485761419654010240,2,ossuary,1,surviving
485778397662683392,2,ossuary,1,surviving
485781520099982848,2,ossuary,1,surviving
485826329498176896,2,ossuary,1,surviving
485831586538148224,2,ossuary,1,surviving
485849419242330880,2,ossuary,1,surviving
485862201064893184,2,ossuary,1,surviving
485885393888199040,2,ossuary,1,surviving
485918688474544384,2,accel,1,
485945076753438592,2,ossuary,1,surviving
485958202173485568,2,ossuary,1,surviving
486047674931968896,2,ossuary,1,surviving
486109419382053888,2,ossuary,1,surviving
486152953170386432,2,ossuary,1,surviving
487393614606077952,2,accel,1,
487430242086861568,2,accel,1,
487650247489978880,2,accel,1,
487988553475117568,2,accel,1,
488251817789063424,2,accel,1,
488629500033167488,2,accel,1,
489030890496653696,2,accel,1,
489434376903811968,2,accel,1,
489771789535759104,2,accel,1,
490456063723864192,2,accel,1,
491284305222253440,2,accel,1,
491287775555743872,2,accel,1,
491587323750863104,2,accel,1,
493675571210271872,2,accel,1,
493865408763816448,2,accel,1,
494044113763881984,2,cenotaph,1,
494093415689732224,2,cradle,1,IN_CELL_KILLED
495602018660910848,2,accel,1,
496129161467901696,2,ossuary,1,surviving
496150842463086208,2,ossuary,1,surviving
496167541296140160,2,ossuary,1,surviving
496168542026682496,2,ossuary,1,surviving
496169263581202688,2,ossuary,1,surviving
496213793801875840,2,ossuary,1,surviving
496220524013256064,2,ossuary,1,surviving
496222242000190080,2,ossuary,1,surviving
496225540534585344,2,ossuary,1,surviving
496270487371072512,2,ossuary,1,surviving
496322404935687040,2,ossuary,1,surviving
496323912465753472,2,ossuary,1,surviving
496366625918513152,2,ossuary,1,surviving
496419707416118144,2,ossuary,1,surviving
497096117524916992,2,ossuary,1,surviving
497274925602481664,2,ignition,1,NOT_RISING
497372541619581696,2,ignition,1,SCAN_SYSTEMATIC
497372713418273664,2,accel,1,
497373778570133760,2,accel,1,
497663667383690368,2,ossuary,1,surviving
497690884595158528,2,ossuary,1,surviving
497695140904316928,2,ossuary,1,surviving
497696588308548608,2,ignition,1,IMPULSIVE_SHAPE
497698134499898624,2,ossuary,1,surviving
497711259919943808,2,ossuary,1,surviving
497723487689314432,2,ossuary,1,surviving
497731326007324800,2,ossuary,1,surviving
497732459878402304,2,ossuary,1,surviving
497735135639939584,2,ossuary,1,surviving
497751392094672512,2,ossuary,1,surviving
497812655508063744,2,ossuary,1,surviving
497936797242358784,2,ossuary,1,surviving
497951503210244608,2,accel,1,
499241951902647296,2,accel,1,
500043324079953408,2,cradle,1,
500477184498710656,2,accel,1,
500531679043514496,2,accel,1,
500958049036501504,2,accel,1,
500965917416540160,2,ossuary,1,surviving
501107823136328576,2,accel,1,
501203515007302528,2,accel,1,
501342431429959808,2,cradle,1,
501604115196583424,2,accel,1,
501731589826359808,2,accel,1,
501895554497411584,2,accel,1,
503756271769071488,2,accel,1,
504860009654887808,2,baffle,1,OK;SURVIVES_VET_NO_HIRES_KS
505328397301344128,2,accel,1,
505343416811782528,2,accel,1,
505375096491527552,2,baffle,1,
505670074842405248,2,accel,1,
506970316062426496,2,accel,1,
507450218526992384,2,accel,1,
507491931250128512,2,accel,1,
508194072507886336,2,accel,1,
508527190168015360,2,accel,1,
508739395914419712,2,accel,1,
508762038981840896,2,baffle,1,OK;SURVIVES_VET_NO_HIRES_KS
508843334121928064,2,accel,1,
509359039435490688,2,accel,1,
509488987964097664,2,accel,1,
509884429889250432,2,accel,1,
509987547772889600,2,accel,1,
510022903944893824,2,accel,1,
510121378951938560,2,accel,1,
511739963142253568,2,cenotaph,1,
511841461811891712,2,accel,1,
511914888571512064,2,accel,1,
512271920614434048,2,accel,1,
512272573449455104,2,accel,1,
512439836655166336,2,accel,1,
512734192228925440,2,accel,1,
512933311219026048,2,accel,1,
513804571102286208,2,accel,1,
513934691434459008,2,accel,1,
514729775772730624,2,accel,1,
514877694452549632,2,accel,1,
515162124367011712,2,accel,1,
515653120722934784,2,accel,1,
515676867606310656,2,accel,1,
515781149414360448,2,accel,1,
515803002203659776,2,accel,1,
516096674888101632,2,accel,1,
516814759058910976,2,accel,1,
517733297943273984,2,accel,1,
517959075788092160,2,accel,1,
519144658560621184,2,accel,1,
519455506810259840,2,accel,1,
520427616826801408,2,accel,1,
520907618074378880,2,accel,1,
521896392561898880,2,accel,1,
522419274767684352,2,accel,1,
522730543936172288,2,accel,1,
523379388932853376,2,accel,1,
523581561631689216,2,accel,1,
524652215382853120,2,accel,1,
525645173160678400,2,accel,1,
525862056127397248,2,accel,1,
526007844498487936,2,accel,1,
527041724725165184,2,cenotaph,1,
527591897158013056,2,accel,1,
529253186205136128,2,accel,1,
530060060241983360,2,accel,1,
532081679869548928,2,accel,1,
532624842914472704,2,accel,1,
534053005437358720,2,accel,1,
534483876554555008,2,accel,1,
534560876729684608,2,accel,1,
535026004508019200,2,accel,1,
535376405119452160,2,accel,1,
535645785467137024,2,accel,1,
536699289406696832,2,accel,1,
538115735259826816,2,accel,1,
538174799649872640,2,cenotaph,1,
539653883307662976,2,accel,1,
540297887883208960,2,accel,1,
540394060790370560,2,accel,1,
540574307682815616,2,accel,1,
540609461992541440,2,accel,1,
540630795091367296,2,accel,1,
541460312192671616,2,accel,1,
541691931188072320,2,accel,1,
542149053147753216,2,accel,1,
544224209546045696,2,accel,1,
545051832564762880,2,accel,1,
545227926223408384,2,accel,1,
545709099999670272,2,cenotaph,1,
545878837106204160,2,accel,1,
545890897375001984,2,accel,1,
546002360365708928,2,accel,1,
546160346442828672,2,accel,1,
546738036723768960,2,accel,1,
548580612054151168,2,accel,1,
548921598097586048,2,accel,1,
549233614585599104,2,accel,1,
549818902665760896,2,accel,1,
550272794808762368,2,cradle,1,
550948272905844992,2,cradle,1,
551234145929117568,2,accel,1,
551353133702231168,2,accel,1,
552067850620008576,2,accel,1,
552157490881204096,2,accel,1,
552206148567819520,2,accel,1,
552468274714043392,2,accel,1,
553323939575537792,2,accel,1,
553460244658775040,2,accel,1,
553586443679702528,2,accel,1,
553587753647535360,2,accel,1,
553652315595831296,2,accel,1,
554128369771496320,2,accel,1,
554433003211016064,2,accel,1,
555596527030966528,2,accel,1,
555942387861122432,2,accel,1,
556683600433348864,2,accel,1,
556978235191033088,2,accel,1,
557677352787322624,2,accel,1,
558230063537386112,2,accel,1,
558504597849708928,2,accel,1,
558693881351128832,2,accel,1,
560749010317150592,2,accel,1,
562770943481603200,2,accel,1,
562798156394319232,2,accel,1,
564210582159827712,2,accel,1,
565476875957303808,2,accel,1,
565657264583592704,2,cradle,1,
566016663150174336,2,cradle,1,
567283167403235968,2,cradle,1,
567466579686524416,2,accel,1,
569018368550551936,2,ossuary,1,surviving
569110280850418432,2,accel,1,
569817915365739392,2,accel,1,
569818709936426880,2,accel,1,
571524774026197888,2,accel,1,
572688327908529664,2,accel,1,
575128526465146624,2,cradle,1,IN_CELL_KILLED
575368769754992512,2,accel,1,
575840666401504640,2,accel,1,
577453272001981952,2,ignition,1,NOT_RISING
578005432997087488,2,accel,1,
579068519007081984,2,ignition,1,NOT_RISING
580341890910536832,2,ignition,1,NOT_RISING
581331043354450816,2,accel,1,
581706762797923328,2,ossuary,1,surviving
581897390626489728,2,accel,1,
582392308298132352,2,cenotaph,1,
584115247314231296,2,accel,1,
584327315619199232,2,accel,1,
585347280157574400,2,accel,1,
587184087346117632,2,ignition,1,ONE_BAND_ONLY
587876809735947776,2,accel,1,
588013290912223616,2,ignition,1,NOT_RISING
589660732992427392,2,science,1,isolated
590430979542881536,2,accel,1,
593495795190723072,2,accel,1,
594241165290245120,2,accel,1,
594359740747467648,2,cenotaph,1,
594879328711004032,2,accel,1,
594904029067217024,2,accel,1,
595213305368746240,2,accel,1,
596010447002927232,2,ignition,1,NOT_RISING
596315497055629056,2,accel,1,
596445063333020160,2,accel,1,
597027396474826368,2,accel,1,
597326734219738624,2,accel,1,
598725450449649536,2,accel,1,
598933842262363264,2,ossuary,1,surviving
599770261373575936,2,ossuary,1,surviving
601814287849209472,2,accel,1,
603022204451523072,2,accel,1,
603304199120596864,2,ossuary,1,surviving
607500691406119936,2,accel,1,
608056838130997376,2,cenotaph,1,
608215408323505280,2,panspermia,1,
610660717888124032,2,accel,1,
610775552429389568,2,accel,1,
611465599055639552,2,accel,1,
611582520949150336,2,accel,1,
612806212966565248,2,ignition,1,NOT_RISING
614279592907690624,2,cradle,1,
615033101969907840,2,ignition,1,NOT_RISING
616457931600918784,2,accel,1,
617904339147220992,2,accel,1,
617994567819979264,2,accel,1,
618048306450727424,2,accel,1,
618115582818432000,2,accel,1,
619359779009214080,2,ossuary,1,surviving
620196369919614976,2,accel,1,
621324434489486464,2,panspermia,1,
621514345058516480,2,accel,1,
622035994606664192,2,accel,1,
622736688455926016,2,cenotaph,1,
624498350897398016,2,panspermia,1,
624545797400406656,2,cenotaph,1,
625188393227155840,2,cenotaph,1,
627155213370889856,2,accel,1,
627284204124100992,2,accel,1,
627474557074514816,2,panspermia,1,
628364126405731584,2,accel,1,
628769128936667008,2,accel,1,
628773011587448576,2,accel,1,
631481280525463296,2,accel,1,
632497706010874240,2,accel,1,
632582952521306368,2,accel,1,
632877935170550400,2,accel,1,
635130112940983552,2,accel,1,
637945957924770816,2,accel,1,
638813610038004736,2,accel,1,
639225003481260544,2,ignition,1,NOT_RISING
639504932269419904,2,accel,1,
640120757564739456,2,cradle,1,
641559988221035776,2,accel,1,
641870909493274240,2,science,1,
644388756761601664,2,accel,1,
645665255401651712,2,accel,1,
646002702392165376,2,ignition,1,NOT_RISING
646043757984093440,2,accel,1,
646122377360822400,2,accel,1,
646344886731191168,2,accel,1,
646555688021656192,2,panspermia,1,
647017650408985600,2,cradle,1,
648091907628626432,2,accel,1,
649456921252601344,2,ossuary,1,surviving
649795914430960128,2,accel,1,
650661470600402560,2,accel,1,
651397623697303040,2,ossuary,1,surviving
652100181565027968,2,accel,1,
652813661532914688,2,cenotaph,1,
654315349600179712,2,accel,1,
654724921978568320,2,ossuary,1,surviving
656008941105170816,2,science,1,
656756544588551168,2,accel,1,
657163157732797056,2,accel,1,
657995792976260864,2,accel,1,
658049909563460992,2,ossuary,1,surviving
658598295283913216,2,accel,1,
658854172256346752,2,accel,1,
659098951032426496,2,accel,1,
659227074200618240,2,accel,1,
659256657935378688,2,ossuary,1,surviving
659285691914200320,2,ossuary,1,surviving
659898021107325312,2,accel,1,
660383416835256832,2,science,1,
660478013490829056,2,accel,1,
661234473194513664,2,accel,1,
661318624491908480,2,accel,1,
661421463187474560,2,ossuary,1,surviving
661699910210446848,2,accel,1,
661768771422658688,2,accel,1,
662793413180907008,2,accel,1,
664533420395266816,2,ossuary,1,surviving
664706971433254784,2,ossuary,1,surviving
665288926618770944,2,ossuary,1,surviving
666368303439721600,2,accel,1,
666600781431397248,2,accel,1,
668593848116647552,2,ignition,1,ONE_BAND_ONLY
668982117457244800,2,ignition,1,SCAN_SYSTEMATIC
671373830126136576,2,ignition,1,NOT_RISING
671684132922484864,2,ignition,1,NOT_RISING
671968116160432256,2,ignition,1,NOT_RISING
673547736412946048,2,accel,1,
673818388071860736,2,accel,1,
675092722048014336,2,accel,1,
676899941206218112,2,accel,1,
677081017027682816,2,accel,1,
677548408256287104,2,cenotaph,1,
679830895608674304,2,accel,1,
679927137235962112,2,accel,1,
684071810739917696,2,accel,1,
684158126699038080,2,accel,1,
686460847644584832,2,cenotaph,1,
686583202673133440,2,accel,1,
687642375967716096,2,accel,1,
688506729546380672,2,accel,1,
688981374972701952,2,cenotaph,1,
690212450039455616,2,accel,1,
690534881823991680,2,accel,1,
691304058926683392,2,accel,1,
691813197233587712,2,science,1,
692912403920291200,2,accel,1,
696601196710518656,2,accel,1,
696841165124476800,2,accel,1,
697348761539279616,2,accel,1,
697424352963731456,2,accel,1,
697575432733990144,2,accel,1,
697966996312052224,2,accel,1,
698141715581391360,2,accel,1,
699558470674123520,2,ignition,1,NOT_RISING
701850540100632704,2,cenotaph,1,
702713794167759360,2,accel,1,
703168614024072064,2,accel,1,
703444797601394048,2,accel,1,
703580960947960576,2,science,1,
703887797708217728,2,accel,1,
703910165897929984,2,cradle,1,
704891376946533376,2,accel,1,
705250264413711744,2,accel,1,
705886744206831488,2,accel,1,
706523601957187584,2,accel,1,
709105628919897728,2,accel,1,
709785165763465088,2,accel,1,
710337326758376960,2,dimming,1,
711639423404315264,2,ignition,1,IMPULSIVE_SHAPE
712706980474155776,2,accel,1,
713121736876142720,2,ignition,1,NOT_RISING
714177504260262272,2,accel,1,
714429743396142080,2,accel,1,
716324266353781376,2,accel,1,
717516794089882240,2,accel,1,
719163484551085184,2,accel,1,
719388296022600064,2,accel,1,
719673726666355328,2,accel,1,
720491419719349888,2,accel,1,
723049880196881664,2,accel,1,
724146024570408064,2,dimming,1,
724402275203766784,2,dimming,1,
724761029527242240,2,dimming,1,
724813634286784384,2,accel,1,
725094318989451904,2,accel,1,
729260815223759616,2,cenotaph,1,
730318270531665408,2,accel,1,
732983005681390592,2,accel,1,
734968173924978048,2,accel,1,
737854284573971968,2,accel,1,
739001246999927552,2,ossuary,1,surviving
739121093767739136,2,accel,1,
741506656042510336,2,science,1,
741596712916829824,2,science,1,
741710890327350144,2,cradle,1,
742901356478249600,2,ignition,1,NOT_RISING
743127576700081536,2,accel,1,
744263960622394752,2,accel,1,
744653664479720448,2,accel,1,
745591376099859328,2,ignition,1,NOT_RISING
746427039296290432,2,accel,1,
746931753788334464,2,accel,1,
747117704397448704,2,ignition,1,NOT_RISING
747238448813465472,2,accel,1,
750100305781968256,2,accel,1,
750176167788750080,2,accel,1,
750788698844995200,2,accel,1,
751350961603281152,2,accel,1,
